ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,IPA
3758,19,kot'i patə̑lə̑m kačkə̑n kolten,kot'i	patə̑l-ə̑m	kačk-ə̑n	kolt-en,cat	sour_cream-ACC	eat-CVB	send-PRET,The cat ate up the sour cream,,,,kaskin_elementy_2023[432],kot'i patə̑lə̑m kačkə̑n kolten
3759,19,kӛdežӛštӛ stölvlä ulə̑,kӛdež-ӛštӛ	stöl-vlä	ulə̑,room-INE	table-PL	EXIST,There are tables in the room,,,,kaskin_elementy_2023[563],kӛdežӛštӛ stölvlä ulə̑
3760,19,ӛrvezӛ mäčik don madeš,ӛrvezӛ	mäčik	don	mad-eš,boy	ball	with	play-NPST.3SG,A boy is playing with the ball,,,,kaskin_elementy_2023[554],ӛrvezӛ mäčik don madeš
3761,19,"maša užeš, kə̑ce äväžӛ rokolmam šolta","maša	už-eš,	kə̑ce	ävä-žӛ	rokolma-m	šol-t-a",PN	see-NPST.3SG	how	mother-POSS.3SG	potato-ACC	boil-CAUS-NPST.3SG,Masha sees how the mother is cooking potatoes,,,,kaskin_elementy_2023[733],"maša užeš, kə̑ce äväžӛ rokolmam šolta"
3762,19,äväžӛ vas'an mӛn'ӛm obižäjӛmӛm užə̑n,ävä-žӛ	vas'a-n	mӛn'-ӛm	obižäjӛ-mӛ-m	už-ə̑n,mother-POSS.3SG	PN-GEN	1SG-ACC	offend-NMLZ-ACC	see-PRET,His mother saw Vasya offending me,,,,kaskin_elementy_2023[726],äväžӛ vas'an mӛn'ӛm obižäjӛmӛm užə̑n
3763,19,šim cӛvӛ lə̑ktə̑n cӛvigӛvläm,šim	cӛvӛ	lə̑kt-ə̑n	cӛvigӛ-vlä-m,black	chicken	extract-PRET	chick-PL-ACC,The black chicken brought out chicks,,,,kaskin_elementy_2023[554],šim cӛvӛ lə̑ktə̑n cӛvigӛvläm
3764,19,it tol,i-t	tol,PROH-2SG	come.CONNEG,Don't come!,,,,kaskin_elementy_2023[60],it tol
3765,19,olmavlä pogaltə̑nə̑t,olma-vlä	pog-alt-ə̑n-ə̑t,apple-PL	collect-MED-PRET-3PL,Apples were collected,,,,kaskin_elementy_2023[507],olmavlä pogaltə̑nə̑t
3766,19,mӛn' oksa=m mon näldelam,mӛn'	oksa=m	mo-n	näl-del-am,1SG	money-ACC	find-CVB	take-NEG.PRET-1SG,I found money and didn't take them,,,,kaskin_elementy_2023[768],mӛn' oksam mon näldelam
3767,19,vas'a čeboksarə̑š kemӛkӛ ik ištӛ tolə̑n,vas'a	čeboksar-ə̑š	kemӛkӛ	ik	ištӛ	tol-ə̑n,PN	PN-ILL	go-CVB.ANT	one	year-INE	come-PRET,"After having gone to Cheboksary, Vasya returned in one year",,,,kaskin_elementy_2023[777],vas'a čeboksarə̑š kemӛkӛ ik ištӛ tolə̑n
3768,19,tärvätäš,tärvä-tä-š,move.oneself-CAUS-INF,to move,,,,kaskin_elementy_2023[231],tärvätäš
3769,19,nӛnӛ pazarə̑š vӛzӛtӛn vӛzӛtӛn kə̑dalə̑štə̑t,nӛnӛ	pazar-ə̑š	vӛz-ӛt-ӛn	vӛz-ӛt-ӛn	kə̑dal-ə̑št-ə̑t,3PL	market-ILL	five-FULL-ADV	five-FULL-ADV	go-ITER3-NPST.3PL,They go to the marker in a group of five,,,,kaskin_elementy_2023[231],nӛnӛ pazarə̑š vӛzӛtӛn vӛzӛtӛn kə̑dalə̑štə̑t
3770,19,kelgӛ karemvlä mӛläm kelšät,kelgӛ	karem-vlä	mӛ-läm	kelš-ät,deep	ravine-PL	1SG-DAT.1SG.POSS	like-NPST.3PL,I like deep ravines,,,,kaskin_elementy_2023[157],kelgӛ karemvlä mӛläm kelšät
3771,19,xalə̑k cilä mongə̑rə̑škə̑ kə̑rgə̑žeš,xalə̑k	cilä	mongə̑r-ə̑škə̑	kə̑rgə̑ž-eš,people	all	side-ILL	run-NPST.3SG,People are running away in all directions,,,,kaskin_elementy_2023[85],xalə̑k cilä mongə̑rə̑škə̑ kə̑rgə̑žeš
3772,19,pet'an lu tängäžə̈ kodə̑n,pet'a-n	lu	tängä-žə̈	kod-ə̑n,PN-GEN	ten	ruble-POSS.3SG	remain-PRET,Petya has 10 rubles remaining,,,,kaskin_elementy_2023[488],pet'an lu tängäžə̈ kodə̑n
3773,19,vas'a tolə̑n väl?,vas'a	tol-ə̑n	väl?,PN	come-PRET	PTCL.INTERR,Did Vasya come?,,,,kaskin_elementy_2023[557],vas'a tolə̑n väl?
3774,19,vas'a pet'a gə̈c kogo(rak),vas'a	pet'a	gə̈c	kogo(-rak),PN	PN	PP.ELA	big(-CMPR),Vasya is older than Petya,,,,kaskin_elementy_2023[664],vas'a pet'a gə̈c kogo(rak)
3775,19,t'eatə̑rə̑škə̑ šə̈reräkə̈n kaštam čem k'inoškə̑,t'eatə̑r-ə̑škə̑	šə̈reräk-ə̈n	kaštam	čem	k'inoškə̑,theater-ILL	often-CMRP-ADV	go-NPST.1SG	than	cinema-ILL,I go more often to the theater than to the cinema,,,,kaskin_elementy_2023[664],t'eatə̑rə̑škə̑ šə̈reräkə̈n kaštam čem k'inoškə̑
3776,19,kogorak,kogo-rak,big-CMPR,bigger,,,,kaskin_elementy_2023[28],kogorak
3777,19,am tol,a-m	tol,NEG.NPST-1SG	come,I will not come,,,,kaskin_elementy_2023[48],am tol
3778,19,mä maša dono kə̈ckə̈m pogaš kenä,mä	maša	dono	kə̈ckə̈-m	pog-aš	ke-nä,1PL	PN	with	berry-ACC	gather-INF	go-NPST.1PL,We with Masha (two people) are going to pick up berries,,,,kaskin_elementy_2023[107],mä maša dono kə̈ckə̈m pogaš kenä
3779,19,pičə̈ ə̑lə̑n krasə̑mə̑ ə̈zäm dono,pičə̈	ə̑l-ə̑n	krasə̑-mə̑	ə̈zä-m	dono,fence	be-PRET	paint-PTCP.PASS	elder_brother-POSS.1SG	with,The fence was painted by my elder brother,,,,kaskin_elementy_2023[102],pičə̈ ə̑lə̑n krasə̑mə̑ ə̈zäm dono
3780,19,mə̈n' mešäkə̈m ške dokə̑ šə̑pšə̑lə̑nam,mə̈n'	mešäk-ə̈m	ške	do-kə̑	šə̑pš-ə̑l-ə̑n-am,1SG	sack-ACC	REFL	to-ILL-POSS.1SG	pull-ITER-PRET-1SG,I pulled the sack to me,,,,kaskin_elementy_2023[39],mə̈n' mešäkə̈m škə̈mem dokə̑ šə̑pšə̑lə̑nam
3781,19,"kə̑nam mä tolə̑nna, kə̑čə̈ šə̈nzə̈n ə̑lə̑n","kə̑nam	mä	tol-ə̑n-na,	kə̑čə̈	šə̈nz-ə̈n	ə̑lə̑n",when	1PL	come-PRET-1PL	sun	set.down-PRET	be-PRET,"When we returned, the sun had already set",,,,kaskin_elementy_2023[341],"kə̑nam mä tolə̑nna, kə̑čə̈ šə̈nzə̈n ə̑lə̑n"
3782,19,saša küm väšlin?,saša	kü-m	väšli-n?,PN	who-ACC	meet-PRET,Whom did Sasha meet?,,,,kaskin_elementy_2023[559-560],saša küm väšlin?
3783,19,"mə̈n' užam pim, kə̑də̑ toma saga šə̈nzä","mə̈n'	už-am	pi-m,	kə̑də̑	toma	saga	šə̈nz-ä",1SG	see-NPST.1SG	dog-ACC	which	house	next	sit-NPST.3SG,I see the dog that sits next to the house,,,,kaskin_elementy_2023[699],"mə̈n' užam pim, kə̑də̑ toma saga šə̈nzä"
3784,19,urokə̑m ə̈stə̈šə̈ ə̈rvezäš mə̈n'ə̈n šol'aem ə̑leš,urok-ə̑m	ə̈stə̈-šə̈	ə̈rvezäš	mə̈n'-ə̈n	šol'a-em	ə̑l-eš,lesson-ACC	do-PTCP.ACT	boy	1SG-GEN	younger.brother-1SG.POSS	be-NPST.3SG,The boy doing homework is my younger brother,,,,kaskin_elementy_2023[701],urokə̑m ə̈stə̈šə̈ ə̈rvezäš mə̈n'ə̈n šol'aem ə̑leš
3785,19,"kə̑də̑ ə̈rvezäš urokə̑m ak ə̈štə̈, tə̈də̈ jalaxaj ə̑leš","kə̑də̑	ə̈rvezäš	urok-ə̑m	a-k	ə̈štə̈,	tə̈də̈	jalaxaj	ə̑l-eš",which.one	boy	lesson-ACC	NEG.NPST-3	do.CNG	3SG	lazy	be-NPST.3SG,The boy who is not doing his homework is lazy,,,,kaskin_elementy_2023[715],"kə̑də̑ ə̈rvezäš urokə̑m ak ə̈štə̈, tə̈də̈ jalaxaj ə̑leš"
3786,19,pet'a mašam puštə̑n,pet'a	maša-m	pušt-ə̑n,Petya	Masha-ACC	kill-PRET,Petya killed Masha,,,,kaskin_elementy_2023[481],pet'a mašam puštə̑n
3787,19,"šajə̑lštə̑t ə̑l'ə̑, što buržə̑ pə̑də̑rgen vašt=ok","šajə̑lšt-ə̑t	ə̑l'ə̑,	što	bur-žə̑	pə̑də̑r-g-en	vašt=ok",say-NPST.3PL	be-AOR.3SG	COMP	borer-3SG.POSS	break.down-DETR1-PRET	through=EMPH,It is said that the borer had broken down completely,,,,kaskin_elementy_2023[733],"šajə̑lštə̑t ə̑l'ə̑, što buržə̑ pə̑də̑rgen vaštok"
3788,19,tə̈də̈ cever agə̑l manə̑n mə̈n' am tumajə̑,tə̈də̈	cever	agə̑l	man-ə̑n	mə̈n'	am	tumajə̑,3sg	beautiful	NEG	say-CVB	1SG	NEG.NPST-1SG	think,I don't think that she is not beautiful,,,,kaskin_elementy_2023[571],tə̈də̈ cever agə̑l manə̑n mə̈n' am tumajə̑
3789,19,ti ə̈də̈rə̈n äkäžə sv'itə̈rə̈m pidə̈n,ti	ə̈də̈r-ə̈n	äkä-žə	sv'itə̈r-ə̈m	pid-ə̈n,this	girl-GEN	elder.sister-3SG.POSS	sweater-ACC	knit-PRET,This girl's elder sister knitted a sweater,,,,kaskin_elementy_2023[168],ti ə̈də̈rə̈n äkäžə sv'itə̈rə̈m pidə̈n
3790,19,kn'igä don pə̑ra,kn'igä	don	pə̑r-a,book	with	come-NPST.3SG,(S)he comes with a book,,,,kaskin_elementy_2023[102],kn'igä don pə̑ra
3791,24,az eresz,az	eresz,DEF.ART	eaves.NOM,the eaves,,,,,
3792,24,egy macska,egy	macska,INDF.ART	cat.NOM,a cat,,,,,
3793,24,a Magyar Köztársaság,a	Magyar	Köztársaság,DEF.ART	Hungary	Republic,the Republic of Hungary,,,,,
3794,24,két macska,két	macska,two	cat.NOM,two cats,,,,korchmaros_valeria_lepesenkent_2009[79],
3795,24,ez a szoba,ez	a	szoba,this	DEF.ART	room.NOM,this room,,,,korchmaros_valeria_lepesenkent_2009[130],
3796,24,Péter meg a többiek,Péter	meg	a	többi-ek,Peter	and	the	other-PL,Peter and the others,,,,korchmaros_valeria_lepesenkent_2009[163],
3797,24,Sárával együtt,Sárá-val	együtt,Sarah-COM	together,he together with Sarah,,,,korchmaros_valeria_lepesenkent_2009[72],
3798,24,erdők,erdő-k,forest-PL,forests,,,,korchmaros_valeria_lepesenkent_2009[80],
3799,24,Jánosék,János-ék,János-APL,János and his associates,,,,korchmaros_valeria_lepesenkent_2009[82],
3800,24,érzés,érz-és,feel-AN,feeling,,,,korchmaros_valeria_lepesenkent_2009[226],
3801,24,tudós,tud-ós,know-AGN,scientist,,,,korchmaros_valeria_lepesenkent_2009[229],
3802,24,írás,ír-ás,write-OBJ.NMLZ,writing,,,,korchmaros_valeria_lepesenkent_2009[228],
3803,24,a Péter kalapja,a	Péter	kalap-ja,DEF.ART	Peter.NOM	hat-POSS.3SG,Peter’s hat,,,,kenesei_hungarian_1998[94],
3804,24,Péternek a kalapja,Péter-nek	a	kalap-ja,Peter-DAT	DEF.ART	hat-POSS.3SG,Peter’s hat,,,,kenesei_hungarian_1998[94],
3805,24,tudom a választ,tud-om	a	válasz-t,know-1SG.OC	DEF.ART	answer-ACC,I know the answer,,,,kenesei_hungarian_1998[197],
3806,24,Márta egy sálat vett magának,Márta	egy	sál-at	ve-tt	magá-nak,Martha	INDF.ART	scarf-ACC	buy-PSTX.3SG.INDF	him/herself-DAT,Martha bought a scarf for herself,,,,kenesei_hungarian_1998[272],
3807,24,a gyerekek nem figyeltek a tanárra,a	gyerek-ek	nem	figyel-t-ek	a	tanár-ra,DEF.ART	child-PL	not	pay.attention-PST-3PL.INDF	DEF.ART	teacher-SUBL,the children didn’t pay attention to the teacher,,,,kenesei_hungarian_1998[200],
3808,24,bízzatok magatokban,bíz-z-atok	magatok-ban,trust-IMP-2PL.INDF	yourselves-INE,trust yourselves,,,,kenesei_hungarian_1998[272],
3809,24,Péter elnök gyanánt viselkedett,Péter	elnök	gyanánt	viselked-ett,Peter	chairman	like	behave-PST.3SG,Peter chairman like behaved,,,,kenesei_hungarian_1998[9],
3810,24,elolvastad a könyvet?,el-olvas-t-ad	a	könyv-et?,PFX-read-PST-2SG.OC	DEF.ART	book-ACC,have you finished reading the book?,,,,kenesei_hungarian_1998[300],
3811,24,hallgat,hallgat,hear.DUR,listen,,,,kenesei_hungarian_1998[306],
3812,24,nézeget,nézeget,look.ITER,look repeatedly,,,,kenesei_hungarian_1998[303],
3813,24,Márta telefonált,Márta	telefonál-t,Martha	call-PST.3SG.INDF,Martha called,,,,kenesei_hungarian_1998[296],
3814,24,József kiment a teremből,József	ki-men-t	a	terem-ből,Joseph	out-go-PST.3SG.INDF	DEF.ART	classroom-ELA,Joseph went out of the classroom,,,,kenesei_hungarian_1998[300],
3815,24,a virágok elhervadtak,a	virág-ok	el-hervad-t-ak,DEF.ART	flower-PL	PFX-wilt-PST-3PL.INDF,the flowers wilted,,,,kenesei_hungarian_1998[195],
3816,24,adok,ad-ok,give-1SG.INDF,I give,,,,kenesei_hungarian_1998[289],
3817,24,adom,ad-om,give-1SG.OC,I give,,,,kenesei_hungarian_1998[289],
3818,24,vagyok : van,vagy-ok	:	van,be-1SG	:	be.3SG,I am: he is,,,,korchmaros_valeria_lepesenkent_2009[53],
3819,24,megyek : mész,megy-ek	:	mész,go-1SG	:	go.3SG,I go: he goes,,,,korchmaros_valeria_lepesenkent_2009[54],
3820,24,jövök : jön,jöv-ök	:	jön,come-1SG	:	come.3SG,I come: he comes,,,,korchmaros_valeria_lepesenkent_2009[54],
3821,24,felmegy,fel-megy,up.PFX-go,go up,,,,kenesei_hungarian_1998[329],
3822,24,a fiú csikorgatja a fogát,a	fiú	csikorgat-ja	a	fog-á-t,DEF.ART	boy	squeak.CAUS-3SG.OC	DEF.ART	tooth-POSS.3SG-ACC,the boy is grinding his teeth,,,,kenesei_hungarian_1998[287],
3823,24,ti mosakodtok,ti	mos-akod-tok,you	wash-REFL-2PL,you are washing yourselves,,,,kenesei_hungarian_1998[129],
3824,24,a gyerekek verekednek (egymással),a	gyerek-ek	ver-eked-nek	(egymás-sal),DEF.ART	child-PL	beat-REFL/RECP/-3PL	(each-other-INS),the children are fighting (with each other),,,,kenesei_hungarian_1998[141],
3825,24,a könyv a szobában van,a	könyv	a	szobá-ban	van,DEF.ART	book	DEF.ART	room-INE	is,the book is in the room,,,,kenesei_hungarian_1998[46],
3826,24,meg fogom kérdezni erről Krisztinát,meg	fog-om	kérdez-ni	er-ről	Krisztiná-t,PFX	FUT-1SG.OC	ask-INF	this-DELA	Christina-ACC,I’ll ask Christina about this,,,,kenesei_hungarian_1998[298],
3827,24,a fiúknak van pénze,a	fiú-k-nak	van	pénz-e,DEF.ART	boy-PL-DAT	be.3SG	money-POSS.3SG,the boys have money,,,,kiss_syntax_2002[175],
3828,24,egy autó megállt a házunk előtt,egy	autó	megáll-t	a	ház-unk	előtt,INDF.ART	car	stop-PST.INDF	DEF.ART	house-POSS.1PL	front,one of the cars has stopped in front of our house,,,,kiss_syntax_2002[10],
3829,24,János Marit keresi,János	Mari-t	keres-i,John	Mary-ACC	seek-OC,"as for John, it is Mary that he seeks",,,,kiss_syntax_2002[2],
3830,24,"a fiú, aki beteg volt, nem dolgozik","a	fiú,	aki	beteg	volt,	nem	dolgozik",DEF.ART	boy	who	sick	be.PST.3SG	not	work.3SG,the boy who was sick is not working,,,,kenesei_hungarian_1998[28],
3831,24,ne másolj kulcsot!,ne	másol-j	kulcs-ot!,not	copy-IMP	key-ACC,don’t copy a key!,,,,kenesei_hungarian_1998[22],
3832,24,Anna nem olvassa a könyvet,Anna	nem	olvassa	a	könyv-et,Anna	not	read.3SG.OC	DEF.ART	book-ACC,Anna is not reading the book,,,,kenesei_hungarian_1998[112],
3833,24,egy autó meg volt véve,egy	autó	meg	vol-t	vé-ve,INDF.ART	car	PFX	be-PST.3SG	buy-CVB,a car was bought,,,,kenesei_hungarian_1998[283],
3834,24,ad: adatik,ad:	ad-atik,give:	give-PASS,give: be given,,,,kenesei_hungarian_1998[285],
3835,24,az anya elaltatta a gyereket,az	anya	el-altat-t-a	a	gyerek-et,INDF.ART	mother	PFX-sleep.CAUS-PST-3SG.OC	INDF.ART	child-ACC,the mother made the child sleep,,,,kenesei_hungarian_1998[287],
3836,24,olvas: olvastat,olvas:	olvastat,read:	read.CAUS,read: make read,,,,kenesei_hungarian_1998[287],
3837,24,ez a kalap: ezek a kalapok,ez	a	kalap:	ez-ek	a	kalap-ok,this	DEF.ART	hat:	this-PL	DEF.ART	hat-PL,this hat: these hats,,,,kenesei_hungarian_1998[95],
3838,24,asztal: asztalka,asztal:	asztal-ka,table:	table-DIM,table: little table,,,,kenesei_hungarian_1998[353],
3839,24,könyv: könyvecske,könyv:	könyv-ecske,book:	book-DIM,book: little book,,,,kenesei_hungarian_1998[353],
3840,24,Ferenc: Feri,Ferenc:	Fer-i,Ferenc:	Fer-DIM,Ferenc: little Ferenc,,,,kenesei_hungarian_1998[353],
3841,24,az idős és sikeres író,az	idős	és	sikeres	író,DEF.ART	old	and	successful	writer,the old and successful writer,,,,kenesei_hungarian_1998[92],
3842,24,csak ketten olvastak el minden könyvet a vizsgára,csak	ketten	olvas-t-ak	el	minden	könyv-et	a	vizsgá-ra,only	two.of.them	read-PST-3PL	PFX	all	book-ACC	DEF.ART	exam-SUBL,only two persons read all the books for the exam,,,,kiss_syntax_2002[123],
3843,24,kibontották az összes csomagot,ki-bont-ott-ák	az	összes	csomag-ot,out.PFX-open-PST-3PL.OC	DEF.ART	all	package-ACC,they opened up all of the packages,,,,rounds_hungarian:_2001[75],
3844,24,a lányok mindegyike,a	lány-ok	mindegyik-e,DEF.ART	girl-PL	each-POSS.3SG,each of the girls,,,,kenesei_hungarian_1998[230],
3845,24,nekem a könyvem nem veszett el,nek-em	a	könyv-em	nem	vesz-ett	el,DAT-1SG	DEF.ART	book-POSS.1SG	not	get.lost-PST.3SG	PFX,"as for my book, it didn’t get lost",,,,kenesei_hungarian_1998[215],
3846,24,az a kávé az enyém,az	a	kávé	az	enyém,that	DEF.ART	coffee	DEF.ART	mine,that coffee is mine,,,,kenesei_hungarian_1998[273],
3847,24,kész?,kész?,ready,is it ready?,,,,korchmaros_valeria_lepesenkent_2009[249],
3848,24,Péter nem volte betég?,Péter	nem	volt-e	betég?,Peter	not	be.PST.3SG-Q	sick,wasn’t Peter sick?,,,,kenesei_hungarian_1998[2],
3849,24,háromnál kevesebb lámpa,három-nál	keves-ebb	lámpa,three-ADE	few-CMPR	light,lights fewer than three,,,,kenesei_hungarian_1998[363],
3850,24,Péter betegebb volt mint Anna,Péter	beteg-ebb	volt	mint	Anna,Péter	sick-CMPR	be.PST.3SG	CONJ	Anna,Peter was more sick than Anna,,,,kenesei_hungarian_1998[5],
3851,24,"János magasabb, mint én","János	magas-abb,	mint	én",John	tall-CMPR	than	1SG,John is taller than I,,,,kenesei_hungarian_1998[334],
3852,24,Anna nem olvassa a könyvet,Anna	nem	olvassa	a	könyv-et,Anna	not	read.3SG.OC	DEF.ART	book-ACC,Anna is not reading the book,,,,kenesei_hungarian_1998[112],
3853,24,mi a fiammal,mi	a	fi-am-mal,1PL	DEF	son-POSS.1SG-COM,We together with my son,,,,dalmi_inclusory_2024[23],
3854,24,egy autó meg volt véve,egy	autó	meg	vol-t	vé-ve,INDF.ART	car	PFX	be-PST.3SG	buy-CVB,a car was bought,,,,kenesei_hungarian_1998[283],
3855,24,a bankot kirabolták,a	bank-ot	ki-rabol-t-ák,DEF.ART	bank-ACC	PFX-rob-PST-3PL.OC,the bank was robbed,,,,kenesei_hungarian_1998[204],
3856,24,a fiúk látják magukat,a	fiú-k	lát-ják	mag-uk-at,DEF.ART	boy-PL	see-3PL.OC	self.POSS.3PL-ACC,the boys see themselves,,,,kenesei_hungarian_1998[122],
3857,24,várnék,vár-né-k,wait-COND-1SG,I would wait,,,,kenesei_hungarian_1998[309],
3858,24,menjünk moziba!,men-j-ünk	mozi-ba!,go-IMP-1PL	movies-ILL,let’s go to the movies!,,,,kenesei_hungarian_1998[312],
3859,24,az a kávé az enyém,az	a	kávé	az	enyém,that	DEF.ART	coffee	DEF.ART	mine,that coffee is mine,,,,kenesei_hungarian_1998[273],
3860,24,hány könyvet veszel?,hány	könyv-et	vesz-el?,how.many	book-ACC	buy-2SG,how many books are you buying?,,,,kenesei_hungarian_1998[232],
3861,24,"az a lány, aki a könyvet olvassa, beteg volt","az	a	lány,	aki	a	könyv-et	olvassa,	beteg	volt",that	DEF.ART	girl	who	DEF.ART	book-ACC	read.3SG.OC	sick	be.PST.3SG,"that girl, who’s reading the book, was sick",,,,kenesei_hungarian_1998[39],
3862,24,milyen könyveket olvasó fiúkkal találkoztál?,milyen	könyv-ek-et	olvas-ó	fiú-kkal	találkoz-t-ál?,what	book-PL-ACC	read-ACT.PTCP	boy-PL.INS	meet-PST-2SG,boys reading what books did you meet?,,,,kenesei_hungarian_1998[44],
3863,24,a könyvet olvasó lány beteg volt,a	könyv-et	olvas-ó	lány	beteg	volt,DEF.ART	book-ACC	read-ACT.PTCP	girl	sick	be.PST.3SG,the girl reading a/the book was sick,,,,kenesei_hungarian_1998[38],
3864,24,"az a lány beteg volt, aki a könyvet olvassa","az	a	lány	beteg	volt,	aki	a	könyv-et	olvassa",that	DEF.ART	girl	sick	be.PST.3SG	who	DEF.ART	book-ACC	read.3SG.OC,the girl was sick who’s reading the book,,,,kenesei_hungarian_1998[39],
3865,24,ötven,öt-ven,five-SFX,fifty,,,,kenesei_hungarian_1998[341],
3866,24,Mária szereti Andrást,Mária	szeret-i	András-t,Mary	like-3SG.OC	Andrew-ACC,Mary likes Andrew,,,,kenesei_hungarian_1998[197],
3867,24,ismerem a bátyád,ismer-em	a	bátyá-d,know-1SG.OC	DEF.ART	brother-POSS.2SG,I know your brother,,,,rounds_hungarian:_2001[152],
3868,24,otthon hagytam a könyveim,otthon	hagy-t-am	a	könyv-ei-m,home	leave-PST-1SG	DEF.ART	book-PL-POSS.1SG,I left my books at home,,,,rounds_hungarian:_2001[152],
3869,24,hol lakik ön?,hol	lak-ik	ön?,where	live-3SG	3SG,"where do you (SG, formal) live?",,,,kenesei_hungarian_1998[267],
3870,24,maguk tanárok?,mag-uk	tanár-ok?,you.formal-PL	teacher-PL,"are you (PL, formal) teachers?",,,,kenesei_hungarian_1998[267],
3871,24,"Anna tudta azt, hogy Péter beteg","Anna	tud-t-a	az-t,	hogy	Péter	beteg",Anna	know-PST-3SG.OC	it-ACC	that	Peter	sick,Anna knew that Peter was sick,,,,kenesei_hungarian_1998[28],
3872,24,Péternek a kalapja,Péter-nek	a	kalap-ja,Peter.DAT	DEF.ART	hat-POSS.3SG,Peter’s hat,,,,kenesei_hungarian_1998[94],
3873,24,a könyvem,a	könyv-em,DEF.ART	book-POSS.1SG,my book,,,,kenesei_hungarian_1998[214],
3874,24,(az) érdekes volt,(az)	érdekes	volt,(it)	interesting	be.PST.3SG,it was interesting,,,,kenesei_hungarian_1998[66],
3875,13,taah muu kulmâ ilolii nieidâ,taa-h	muu	kulmâ	iloliii	nieidâ,this-NOM.PL	1SG.GEN	three.NOM.SG	cheerful.GEN/ACC.SG	daughter.GEN/ACC.SG,these three cheerful daughters of mine,,,,bakro-nagy_aanaar_2022[192],
3876,13,taah muu kulmâ ilolii nieidâ,taa-h	muu	kulmâ	iloliii	nieidâ,this-NOM.PL	1SG.GEN	three.NOM.SG	cheerful.GEN/ACC.SG	daughter.GEN/ACC.SG,‘these three cheerful daughters of mine,,,,bakro-nagy_aanaar_2022[192],
3877,13,Mun já Ánná láim meecist,mun	já	Ánná	lá-im	meeci-st,1SG.NOM	and	Anna.NOM.SG	be-PST.1DU	forest-LOC.SG,Anna and I were in the forest,,,,morottaja_comitative_2017[1],
3878,13,"muoi, tuoi, suoi","muoi,	tuoi,	suoi","1DU,	2DU,	3DU","we (two), you (two), they (two)",,,,bakro-nagy_aanaar_2022[187],
3879,13,"tiet, taat, tuot, tovt","tiet,	taat,	tuot,	tovt","DEM.ADR.NOM.SG,	DEM.SPKR.NOM.SG,	DEM.DIST1.NOM.SG,	DEM.DIST2.NOM.SG","that (near addresse), this (near speaker), that (far away), that (further away)",,,,holopainen_remarks_2020[408],
3880,13,juuhâ > juuvah,juuhâ	>	juuva-h,river.NOM.SG	>	river-NOM.PL,river > rivers,,,,bakro-nagy_aanaar_2022[186],
3881,13,pivdeđ > pivdem,pivde-đ	>	pivde-m,hunt/fish-INF	>	hunt/fish-AN,"to hunt, to fish > hunting, fishing",,,,bakro-nagy_aanaar_2022[191],
3882,13,normâdiđ > normâdem,normâdi-đ	>	normâde-m,standardize-INF	>	standardize/-AN,to standardize > standardization,,,,bakro-nagy_aanaar_2022[191],
3883,13,pivdeđ > pivdee,pivde-đ	>	pivd-ee,hunt/fish-INF	>	hunt/fish-AG,"to hunt, to fish > hunter, fisher",,,,bakro-nagy_aanaar_2022[191],
3884,13,uástiđ > uástee,uásti-đ	>	uást-ee,buy-INF	>	buy-AG,to buy > buyer,,,,bakro-nagy_aanaar_2022[191],
3885,13,mušteđ > mušto,mušte-đ	>	mušt-o,remember-INF	>	remember-NMLZ,to remember > memory,,,,bakro-nagy_aanaar_2022[191],
3886,13,ostâđ > asto,ostâ-đ	>	ast-o,have_time-INF	>	have_time-NMLZ,to have time > (spare) time,,,,bakro-nagy_aanaar_2022[191],
3887,13,taah muu kulmâ ilolii nieidâ,taa-h	muu	kulmâ	iloliii	nieidâ,this-NOM.PL	1SG.GEN	three.NOM.SG	cheerful.GEN/ACC.SG	daughter.GEN/ACC.SG,these three cheerful daughters of mine,,,,bakro-nagy_aanaar_2022[192],
3888,13,Pooliseh kavnii autosulolluid,poolise-h	kavn-ii	autosuollu-id,police-NOM.PL	find-PST.3PL	car.thief-ACC.PL,The police found the car thieves,,,,bakro-nagy_aanaar_2022[193],
3889,13,Mun hettiim tunnuu,mun	hettii-m	tunnuu,1SG.NOM	disturb.PRS.1SG	2DU.GEN/ACC,I disturb the two of you,,,,sikor_sikor_2018,
3890,13,Kuobâr šadda meeccist,kuobâr	šadda	meecci-st,mushroom.NOM.SG	grow.PRS.3SG	forest-LOC.SG,The mushroom grows in the forest,,,,sikor_sikor_2018,
3891,13,Mun lieggiim tunjin riddosäävni,mun	lieggii-m	tunjin	riddosäävni,1SG.NOM	heat.PRS.1SG	2SG.ILL	beach.sauna.GEN/ACC.SG,I will heat the beach sauna for you,,,,sikor_sikor_2018,
3892,13,pirrâ kaavpug,pirrâ	kaavpug,around	city.GEN/ACC.SG,all over the city,,,,bakro-nagy_aanaar_2022[192],
3893,13,kaavpug pirrâ,kaavpug	pirrâ,city.GEN/ACC.SG	around,around (surrounding) the city,,,,bakro-nagy_aanaar_2022[192],
3894,13,uástáččim,uástá-čč-im,buy-COND-1SG,I would buy,,,,bakro-nagy_aanaar_2022[188],
3895,13,ostim,ost-im,buy-PST.1SG,I bought,,,,bakro-nagy_aanaar_2022[188],
